period,category,segment,metric_name,value,unit,direction,source
2023-01,ESG,Nigeria,Energy Use per Capita,319.900429211784,count,down,worldbank:EG.USE.PCAP.KG.OE
2022-01,ESG,Nigeria,Energy Use per Capita,333.698006196423,count,down,worldbank:EG.USE.PCAP.KG.OE
2021-01,ESG,Nigeria,Energy Use per Capita,334.476501487262,count,down,worldbank:EG.USE.PCAP.KG.OE
2020-01,ESG,Nigeria,Energy Use per Capita,324.45517224141,count,down,worldbank:EG.USE.PCAP.KG.OE
2019-01,ESG,Nigeria,Energy Use per Capita,331.04474710561,count,down,worldbank:EG.USE.PCAP.KG.OE
2018-01,ESG,Nigeria,Energy Use per Capita,300.45746967174,count,down,worldbank:EG.USE.PCAP.KG.OE
2017-01,ESG,Nigeria,Energy Use per Capita,316.730326522651,count,down,worldbank:EG.USE.PCAP.KG.OE
2016-01,ESG,Nigeria,Energy Use per Capita,331.486140542982,count,down,worldbank:EG.USE.PCAP.KG.OE
2015-01,ESG,Nigeria,Energy Use per Capita,320.318542380023,count,down,worldbank:EG.USE.PCAP.KG.OE
2023-01,ESG,Senegal,Energy Use per Capita,291.050601075038,count,down,worldbank:EG.USE.PCAP.KG.OE
2022-01,ESG,Senegal,Energy Use per Capita,315.965932815121,count,down,worldbank:EG.USE.PCAP.KG.OE
2021-01,ESG,Senegal,Energy Use per Capita,294.173427358174,count,down,worldbank:EG.USE.PCAP.KG.OE
2020-01,ESG,Senegal,Energy Use per Capita,280.607903309744,count,down,worldbank:EG.USE.PCAP.KG.OE
2019-01,ESG,Senegal,Energy Use per Capita,298.559525125339,count,down,worldbank:EG.USE.PCAP.KG.OE
2018-01,ESG,Senegal,Energy Use per Capita,274.379032674082,count,down,worldbank:EG.USE.PCAP.KG.OE
2017-01,ESG,Senegal,Energy Use per Capita,278.019674604295,count,down,worldbank:EG.USE.PCAP.KG.OE
2016-01,ESG,Senegal,Energy Use per Capita,287.042022425235,count,down,worldbank:EG.USE.PCAP.KG.OE
2015-01,ESG,Senegal,Energy Use per Capita,296.775621300382,count,down,worldbank:EG.USE.PCAP.KG.OE
2023-01,ESG,South Africa,Energy Use per Capita,1938.50916018053,count,down,worldbank:EG.USE.PCAP.KG.OE
2022-01,ESG,South Africa,Energy Use per Capita,1938.30644693274,count,down,worldbank:EG.USE.PCAP.KG.OE
2021-01,ESG,South Africa,Energy Use per Capita,2124.62297436572,count,down,worldbank:EG.USE.PCAP.KG.OE
2020-01,ESG,South Africa,Energy Use per Capita,2037.46194166103,count,down,worldbank:EG.USE.PCAP.KG.OE
2019-01,ESG,South Africa,Energy Use per Capita,2231.91074710296,count,down,worldbank:EG.USE.PCAP.KG.OE
2018-01,ESG,South Africa,Energy Use per Capita,2184.87777550689,count,down,worldbank:EG.USE.PCAP.KG.OE
2017-01,ESG,South Africa,Energy Use per Capita,2283.45815447669,count,down,worldbank:EG.USE.PCAP.KG.OE
2016-01,ESG,South Africa,Energy Use per Capita,2311.76901865151,count,down,worldbank:EG.USE.PCAP.KG.OE
2015-01,ESG,South Africa,Energy Use per Capita,2257.19467617813,count,down,worldbank:EG.USE.PCAP.KG.OE
2024-01,ESG,United States,Energy Use per Capita,6361.4447017904,count,down,worldbank:EG.USE.PCAP.KG.OE
2023-01,ESG,United States,Energy Use per Capita,6364.46726343838,count,down,worldbank:EG.USE.PCAP.KG.OE
2022-01,ESG,United States,Energy Use per Capita,6512.09816744798,count,down,worldbank:EG.USE.PCAP.KG.OE
2021-01,ESG,United States,Energy Use per Capita,6445.82621225492,count,down,worldbank:EG.USE.PCAP.KG.OE
2020-01,ESG,United States,Energy Use per Capita,6141.5241450627,count,down,worldbank:EG.USE.PCAP.KG.OE
2019-01,ESG,United States,Energy Use per Capita,6700.93033990565,count,down,worldbank:EG.USE.PCAP.KG.OE
2018-01,ESG,United States,Energy Use per Capita,6738.27272433986,count,down,worldbank:EG.USE.PCAP.KG.OE
2017-01,ESG,United States,Energy Use per Capita,6590.83509745633,count,down,worldbank:EG.USE.PCAP.KG.OE
2016-01,ESG,United States,Energy Use per Capita,6663.4963294418,count,down,worldbank:EG.USE.PCAP.KG.OE
2015-01,ESG,United States,Energy Use per Capita,6789.64733291075,count,down,worldbank:EG.USE.PCAP.KG.OE
2024-01,ESG,Africa Eastern and Southern,Total Greenhouse Gas Emissions,1548.7374,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,Africa Eastern and Southern,Total Greenhouse Gas Emissions,1518.6354,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,Africa Eastern and Southern,Total Greenhouse Gas Emissions,1497.7963,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,Africa Eastern and Southern,Total Greenhouse Gas Emissions,1490.5839,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,Africa Eastern and Southern,Total Greenhouse Gas Emissions,1474.7119,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,Africa Eastern and Southern,Total Greenhouse Gas Emissions,1491.9557,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,Africa Eastern and Southern,Total Greenhouse Gas Emissions,1457.6726,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,Africa Eastern and Southern,Total Greenhouse Gas Emissions,1437.2969,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,Africa Eastern and Southern,Total Greenhouse Gas Emissions,1415.4722,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,Africa Eastern and Southern,Total Greenhouse Gas Emissions,1396.4417,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,Africa Western and Central,Total Greenhouse Gas Emissions,896.0976,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,Africa Western and Central,Total Greenhouse Gas Emissions,869.4107,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,Africa Western and Central,Total Greenhouse Gas Emissions,860.2701,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,Africa Western and Central,Total Greenhouse Gas Emissions,851.1541,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,Africa Western and Central,Total Greenhouse Gas Emissions,822.7538,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,Africa Western and Central,Total Greenhouse Gas Emissions,838.8348,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,Africa Western and Central,Total Greenhouse Gas Emissions,806.006,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,Africa Western and Central,Total Greenhouse Gas Emissions,777.0404,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,Africa Western and Central,Total Greenhouse Gas Emissions,766.9368,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,Africa Western and Central,Total Greenhouse Gas Emissions,756.5263,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,European Union,Total Greenhouse Gas Emissions,3164.6646,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,European Union,Total Greenhouse Gas Emissions,3222.5192,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,European Union,Total Greenhouse Gas Emissions,3483.1059,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,European Union,Total Greenhouse Gas Emissions,3572.3655,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,European Union,Total Greenhouse Gas Emissions,3395.6039,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,European Union,Total Greenhouse Gas Emissions,3683.7541,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,European Union,Total Greenhouse Gas Emissions,3834.9113,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,European Union,Total Greenhouse Gas Emissions,3915.2259,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,European Union,Total Greenhouse Gas Emissions,3894.3913,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,European Union,Total Greenhouse Gas Emissions,3885.9444,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,Sub-Saharan Africa,Total Greenhouse Gas Emissions,2444.835,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,Sub-Saharan Africa,Total Greenhouse Gas Emissions,2388.0461,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,Sub-Saharan Africa,Total Greenhouse Gas Emissions,2358.0664,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,Sub-Saharan Africa,Total Greenhouse Gas Emissions,2341.738,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,Sub-Saharan Africa,Total Greenhouse Gas Emissions,2297.4657,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,Sub-Saharan Africa,Total Greenhouse Gas Emissions,2330.7905,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,Sub-Saharan Africa,Total Greenhouse Gas Emissions,2263.6786,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,Sub-Saharan Africa,Total Greenhouse Gas Emissions,2214.3373,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,Sub-Saharan Africa,Total Greenhouse Gas Emissions,2182.409,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,Sub-Saharan Africa,Total Greenhouse Gas Emissions,2152.968,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,World,Total Greenhouse Gas Emissions,53206.40126586,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,World,Total Greenhouse Gas Emissions,52540.765868581,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,World,Total Greenhouse Gas Emissions,51748.121503622,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,World,Total Greenhouse Gas Emissions,51187.953401185,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,World,Total Greenhouse Gas Emissions,48962.126893051,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,World,Total Greenhouse Gas Emissions,50829.629009719,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,World,Total Greenhouse Gas Emissions,50566.421973899,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,World,Total Greenhouse Gas Emissions,49478.56006411,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,World,Total Greenhouse Gas Emissions,48655.806379257,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,World,Total Greenhouse Gas Emissions,48451.420672913,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,Burkina Faso,Total Greenhouse Gas Emissions,34.9177,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,Burkina Faso,Total Greenhouse Gas Emissions,34.5921,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,Burkina Faso,Total Greenhouse Gas Emissions,35.7426,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,Burkina Faso,Total Greenhouse Gas Emissions,35.4369,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,Burkina Faso,Total Greenhouse Gas Emissions,30.1952,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,Burkina Faso,Total Greenhouse Gas Emissions,33.7747,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,Burkina Faso,Total Greenhouse Gas Emissions,32.6026,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,Burkina Faso,Total Greenhouse Gas Emissions,31.0,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,Burkina Faso,Total Greenhouse Gas Emissions,29.8729,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,Burkina Faso,Total Greenhouse Gas Emissions,29.01,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,China,Total Greenhouse Gas Emissions,15536.1217,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,China,Total Greenhouse Gas Emissions,15411.7834,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,China,Total Greenhouse Gas Emissions,14857.4011,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,China,Total Greenhouse Gas Emissions,14866.4936,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,China,Total Greenhouse Gas Emissions,14230.2296,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,China,Total Greenhouse Gas Emissions,14052.8622,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,China,Total Greenhouse Gas Emissions,13740.9299,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,China,Total Greenhouse Gas Emissions,13160.5935,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,China,Total Greenhouse Gas Emissions,12913.087,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,China,Total Greenhouse Gas Emissions,12931.0416,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,Cote d'Ivoire,Total Greenhouse Gas Emissions,38.0267,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,Cote d'Ivoire,Total Greenhouse Gas Emissions,36.7288,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,Cote d'Ivoire,Total Greenhouse Gas Emissions,36.5208,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,Cote d'Ivoire,Total Greenhouse Gas Emissions,35.0561,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,Cote d'Ivoire,Total Greenhouse Gas Emissions,30.1406,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,Cote d'Ivoire,Total Greenhouse Gas Emissions,29.8106,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,Cote d'Ivoire,Total Greenhouse Gas Emissions,27.9065,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,Cote d'Ivoire,Total Greenhouse Gas Emissions,28.4254,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,Cote d'Ivoire,Total Greenhouse Gas Emissions,27.5021,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,Cote d'Ivoire,Total Greenhouse Gas Emissions,26.3751,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,France,Total Greenhouse Gas Emissions,378.1202,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,France,Total Greenhouse Gas Emissions,390.7429,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,France,Total Greenhouse Gas Emissions,417.181,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,France,Total Greenhouse Gas Emissions,430.8782,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,France,Total Greenhouse Gas Emissions,401.5864,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,France,Total Greenhouse Gas Emissions,443.9014,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,France,Total Greenhouse Gas Emissions,452.3491,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,France,Total Greenhouse Gas Emissions,465.7704,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,France,Total Greenhouse Gas Emissions,462.9622,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,France,Total Greenhouse Gas Emissions,461.6707,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,Germany,Total Greenhouse Gas Emissions,674.3583,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,Germany,Total Greenhouse Gas Emissions,685.6584,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,Germany,Total Greenhouse Gas Emissions,758.3872,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,Germany,Total Greenhouse Gas Emissions,773.6886,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,Germany,Total Greenhouse Gas Emissions,747.0268,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,Germany,Total Greenhouse Gas Emissions,806.0433,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,Germany,Total Greenhouse Gas Emissions,859.3059,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,Germany,Total Greenhouse Gas Emissions,890.4565,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,Germany,Total Greenhouse Gas Emissions,906.921,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,Germany,Total Greenhouse Gas Emissions,904.2443,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,India,Total Greenhouse Gas Emissions,4371.1693,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,India,Total Greenhouse Gas Emissions,4206.3289,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,India,Total Greenhouse Gas Emissions,3961.5256,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,India,Total Greenhouse Gas Emissions,3719.5632,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,India,Total Greenhouse Gas Emissions,3461.05,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,India,Total Greenhouse Gas Emissions,3641.2932,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,India,Total Greenhouse Gas Emissions,3634.4229,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,India,Total Greenhouse Gas Emissions,3495.5015,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,India,Total Greenhouse Gas Emissions,3353.9184,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,India,Total Greenhouse Gas Emissions,3310.4591,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,Japan,Total Greenhouse Gas Emissions,1063.3358,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,Japan,Total Greenhouse Gas Emissions,1094.0243,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,Japan,Total Greenhouse Gas Emissions,1142.3046,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,Japan,Total Greenhouse Gas Emissions,1172.1252,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,Japan,Total Greenhouse Gas Emissions,1151.0677,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,Japan,Total Greenhouse Gas Emissions,1215.1408,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,Japan,Total Greenhouse Gas Emissions,1254.5984,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,Japan,Total Greenhouse Gas Emissions,1305.6904,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,Japan,Total Greenhouse Gas Emissions,1320.9354,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,Japan,Total Greenhouse Gas Emissions,1324.4225,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,Mali,Total Greenhouse Gas Emissions,48.0085,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,Mali,Total Greenhouse Gas Emissions,46.6113,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,Mali,Total Greenhouse Gas Emissions,44.5054,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,Mali,Total Greenhouse Gas Emissions,44.9904,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,Mali,Total Greenhouse Gas Emissions,42.5403,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,Mali,Total Greenhouse Gas Emissions,40.8478,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,Mali,Total Greenhouse Gas Emissions,40.0831,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,Mali,Total Greenhouse Gas Emissions,38.3074,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,Mali,Total Greenhouse Gas Emissions,35.5893,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,Mali,Total Greenhouse Gas Emissions,32.2094,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,Niger,Total Greenhouse Gas Emissions,41.1461,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,Niger,Total Greenhouse Gas Emissions,40.0722,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,Niger,Total Greenhouse Gas Emissions,41.3587,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,Niger,Total Greenhouse Gas Emissions,39.194,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,Niger,Total Greenhouse Gas Emissions,37.1947,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,Niger,Total Greenhouse Gas Emissions,35.5174,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,Niger,Total Greenhouse Gas Emissions,33.6528,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,Niger,Total Greenhouse Gas Emissions,32.1503,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,Niger,Total Greenhouse Gas Emissions,30.9389,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,Niger,Total Greenhouse Gas Emissions,29.588,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,Nigeria,Total Greenhouse Gas Emissions,350.5554,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,Nigeria,Total Greenhouse Gas Emissions,337.7767,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,Nigeria,Total Greenhouse Gas Emissions,334.7699,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,Nigeria,Total Greenhouse Gas Emissions,342.7471,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,Nigeria,Total Greenhouse Gas Emissions,333.6847,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,Nigeria,Total Greenhouse Gas Emissions,360.0857,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,Nigeria,Total Greenhouse Gas Emissions,346.5287,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,Nigeria,Total Greenhouse Gas Emissions,334.5341,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,Nigeria,Total Greenhouse Gas Emissions,336.7501,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,Nigeria,Total Greenhouse Gas Emissions,342.3975,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2024-01,ESG,Senegal,Total Greenhouse Gas Emissions,31.7206,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2023-01,ESG,Senegal,Total Greenhouse Gas Emissions,31.0754,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2022-01,ESG,Senegal,Total Greenhouse Gas Emissions,31.5008,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2021-01,ESG,Senegal,Total Greenhouse Gas Emissions,29.5487,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2020-01,ESG,Senegal,Total Greenhouse Gas Emissions,27.1618,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2019-01,ESG,Senegal,Total Greenhouse Gas Emissions,26.4657,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2018-01,ESG,Senegal,Total Greenhouse Gas Emissions,25.915,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2017-01,ESG,Senegal,Total Greenhouse Gas Emissions,24.9618,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2016-01,ESG,Senegal,Total Greenhouse Gas Emissions,24.9588,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
2015-01,ESG,Senegal,Total Greenhouse Gas Emissions,23.4251,tonnes_CO2e,down,worldbank:EN.GHG.ALL.MT.CE.AR5
