period,category,segment,metric_name,value,unit,direction,source
2021-11,People,OmniIntelOS,Revenue per Employee,83250.8782,USD,up,omniintelos:model-v1
2021-11,People,OmniIntelOS,Open Positions,3.5503,count,down,omniintelos:model-v1
2021-11,People,OmniIntelOS,Offers Extended,2.9141,count,up,omniintelos:model-v1
2021-11,People,OmniIntelOS,Offers Accepted,2.5464,count,up,omniintelos:model-v1
2021-11,People,OmniIntelOS,Offer Acceptance Rate,87.3839,%,up,omniintelos:model-v1
2021-11,People,OmniIntelOS,Training Hours per Employee,8.6465,hours,up,omniintelos:model-v1
2021-11,People,OmniIntelOS,Absenteeism Rate,3.3123,%,down,omniintelos:model-v1
2021-11,People,OmniIntelOS,Cost Per Hire,3173.6426,USD,down,omniintelos:model-v1
2021-12,People,OmniIntelOS,Headcount,60.0981,count,up,omniintelos:model-v1
2021-12,People,OmniIntelOS,New Hires,2.6813,count,up,omniintelos:model-v1
2021-12,People,OmniIntelOS,Separations,0.7059,count,down,omniintelos:model-v1
2021-12,People,OmniIntelOS,Annual Employee Turnover,14.0941,%,down,omniintelos:model-v1
2021-12,People,OmniIntelOS,Time to Hire,32.5519,days,down,omniintelos:model-v1
2021-12,People,OmniIntelOS,Employee Net Promoter Score,27.9698,score,up,omniintelos:model-v1
2021-12,People,OmniIntelOS,Revenue per Employee,86825.1355,USD,up,omniintelos:model-v1
2021-12,People,OmniIntelOS,Open Positions,3.7766,count,down,omniintelos:model-v1
2021-12,People,OmniIntelOS,Offers Extended,3.3516,count,up,omniintelos:model-v1
2021-12,People,OmniIntelOS,Offers Accepted,2.7561,count,up,omniintelos:model-v1
2021-12,People,OmniIntelOS,Offer Acceptance Rate,82.2304,%,up,omniintelos:model-v1
2021-12,People,OmniIntelOS,Training Hours per Employee,8.0723,hours,up,omniintelos:model-v1
2021-12,People,OmniIntelOS,Absenteeism Rate,3.0527,%,down,omniintelos:model-v1
2021-12,People,OmniIntelOS,Cost Per Hire,3247.3674,USD,down,omniintelos:model-v1
2022-01,People,OmniIntelOS,Headcount,62.6845,count,up,omniintelos:model-v1
2022-01,People,OmniIntelOS,New Hires,3.1919,count,up,omniintelos:model-v1
2022-01,People,OmniIntelOS,Separations,0.6056,count,down,omniintelos:model-v1
2022-01,People,OmniIntelOS,Annual Employee Turnover,11.5928,%,down,omniintelos:model-v1
2022-01,People,OmniIntelOS,Time to Hire,35.1419,days,down,omniintelos:model-v1
2022-01,People,OmniIntelOS,Employee Net Promoter Score,26.8279,score,up,omniintelos:model-v1
2022-01,People,OmniIntelOS,Revenue per Employee,77280.7718,USD,up,omniintelos:model-v1
2022-01,People,OmniIntelOS,Open Positions,4.2418,count,down,omniintelos:model-v1
2022-01,People,OmniIntelOS,Offers Extended,3.9899,count,up,omniintelos:model-v1
2022-01,People,OmniIntelOS,Offers Accepted,3.226,count,up,omniintelos:model-v1
2022-01,People,OmniIntelOS,Offer Acceptance Rate,80.8559,%,up,omniintelos:model-v1
2022-01,People,OmniIntelOS,Training Hours per Employee,9.7177,hours,up,omniintelos:model-v1
2022-01,People,OmniIntelOS,Absenteeism Rate,3.3095,%,down,omniintelos:model-v1
2022-01,People,OmniIntelOS,Cost Per Hire,3257.3245,USD,down,omniintelos:model-v1
2022-02,People,OmniIntelOS,Headcount,64.4567,count,up,omniintelos:model-v1
2022-02,People,OmniIntelOS,New Hires,2.5252,count,up,omniintelos:model-v1
2022-02,People,OmniIntelOS,Separations,0.753,count,down,omniintelos:model-v1
2022-02,People,OmniIntelOS,Annual Employee Turnover,14.019,%,down,omniintelos:model-v1
2022-02,People,OmniIntelOS,Time to Hire,32.4481,days,down,omniintelos:model-v1
2022-02,People,OmniIntelOS,Employee Net Promoter Score,30.1311,score,up,omniintelos:model-v1
2022-02,People,OmniIntelOS,Revenue per Employee,79440.0532,USD,up,omniintelos:model-v1
2022-02,People,OmniIntelOS,Open Positions,4.8801,count,down,omniintelos:model-v1
2022-02,People,OmniIntelOS,Offers Extended,3.1566,count,up,omniintelos:model-v1
2022-02,People,OmniIntelOS,Offers Accepted,2.6002,count,up,omniintelos:model-v1
2022-02,People,OmniIntelOS,Offer Acceptance Rate,82.3745,%,up,omniintelos:model-v1
2022-02,People,OmniIntelOS,Training Hours per Employee,9.4038,hours,up,omniintelos:model-v1
2022-02,People,OmniIntelOS,Absenteeism Rate,3.0958,%,down,omniintelos:model-v1
2022-02,People,OmniIntelOS,Cost Per Hire,3313.089,USD,down,omniintelos:model-v1
2022-03,People,OmniIntelOS,Headcount,67.6026,count,up,omniintelos:model-v1
2022-03,People,OmniIntelOS,New Hires,3.7403,count,up,omniintelos:model-v1
2022-03,People,OmniIntelOS,Separations,0.5944,count,down,omniintelos:model-v1
2022-03,People,OmniIntelOS,Annual Employee Turnover,10.5511,%,down,omniintelos:model-v1
2022-03,People,OmniIntelOS,Time to Hire,33.7821,days,down,omniintelos:model-v1
2022-03,People,OmniIntelOS,Employee Net Promoter Score,28.7019,score,up,omniintelos:model-v1
2022-03,People,OmniIntelOS,Revenue per Employee,81431.625,USD,up,omniintelos:model-v1
2022-03,People,OmniIntelOS,Open Positions,5.7116,count,down,omniintelos:model-v1
2022-03,People,OmniIntelOS,Offers Extended,4.6754,count,up,omniintelos:model-v1
2022-03,People,OmniIntelOS,Offers Accepted,4.0168,count,up,omniintelos:model-v1
2022-03,People,OmniIntelOS,Offer Acceptance Rate,85.9123,%,up,omniintelos:model-v1
2022-03,People,OmniIntelOS,Training Hours per Employee,10.0301,hours,up,omniintelos:model-v1
2022-03,People,OmniIntelOS,Absenteeism Rate,2.9345,%,down,omniintelos:model-v1
2022-03,People,OmniIntelOS,Cost Per Hire,3129.3443,USD,down,omniintelos:model-v1
2022-04,People,OmniIntelOS,Headcount,68.378,count,up,omniintelos:model-v1
2022-04,People,OmniIntelOS,New Hires,2.4534,count,up,omniintelos:model-v1
2022-04,People,OmniIntelOS,Separations,1.6781,count,down,omniintelos:model-v1
2022-04,People,OmniIntelOS,Annual Employee Turnover,29.4495,%,down,omniintelos:model-v1
2022-04,People,OmniIntelOS,Time to Hire,51.9865,days,down,omniintelos:model-v1
2022-04,People,OmniIntelOS,Employee Net Promoter Score,9.9576,score,up,omniintelos:model-v1
2022-04,People,OmniIntelOS,Revenue per Employee,87570.4214,USD,up,omniintelos:model-v1
2022-04,People,OmniIntelOS,Open Positions,3.7965,count,down,omniintelos:model-v1
2022-04,People,OmniIntelOS,Offers Extended,3.0668,count,up,omniintelos:model-v1
2022-04,People,OmniIntelOS,Offers Accepted,1.5947,count,up,omniintelos:model-v1
2022-04,People,OmniIntelOS,Offer Acceptance Rate,52.0,%,up,omniintelos:model-v1
2022-04,People,OmniIntelOS,Training Hours per Employee,3.107,hours,up,omniintelos:model-v1
2022-04,People,OmniIntelOS,Absenteeism Rate,4.6378,%,down,omniintelos:model-v1
2022-04,People,OmniIntelOS,Cost Per Hire,4391.9013,USD,down,omniintelos:model-v1
2022-05,People,OmniIntelOS,Headcount,70.4932,count,up,omniintelos:model-v1
2022-05,People,OmniIntelOS,New Hires,3.8294,count,up,omniintelos:model-v1
2022-05,People,OmniIntelOS,Separations,1.7142,count,down,omniintelos:model-v1
2022-05,People,OmniIntelOS,Annual Employee Turnover,29.1799,%,down,omniintelos:model-v1
2022-05,People,OmniIntelOS,Time to Hire,53.1811,days,down,omniintelos:model-v1
2022-05,People,OmniIntelOS,Employee Net Promoter Score,11.1029,score,up,omniintelos:model-v1
2022-05,People,OmniIntelOS,Revenue per Employee,88305.3893,USD,up,omniintelos:model-v1
2022-05,People,OmniIntelOS,Open Positions,5.8782,count,down,omniintelos:model-v1
2022-05,People,OmniIntelOS,Offers Extended,4.7868,count,up,omniintelos:model-v1
2022-05,People,OmniIntelOS,Offers Accepted,2.4891,count,up,omniintelos:model-v1
2022-05,People,OmniIntelOS,Offer Acceptance Rate,52.0,%,up,omniintelos:model-v1
2022-05,People,OmniIntelOS,Training Hours per Employee,3.5336,hours,up,omniintelos:model-v1
2022-05,People,OmniIntelOS,Absenteeism Rate,4.0514,%,down,omniintelos:model-v1
2022-05,People,OmniIntelOS,Cost Per Hire,4414.8394,USD,down,omniintelos:model-v1
2022-06,People,OmniIntelOS,Headcount,72.3825,count,up,omniintelos:model-v1
2022-06,People,OmniIntelOS,New Hires,3.788,count,up,omniintelos:model-v1
2022-06,People,OmniIntelOS,Separations,1.8987,count,down,omniintelos:model-v1
2022-06,People,OmniIntelOS,Annual Employee Turnover,31.4776,%,down,omniintelos:model-v1
2022-06,People,OmniIntelOS,Time to Hire,53.4217,days,down,omniintelos:model-v1
2022-06,People,OmniIntelOS,Employee Net Promoter Score,12.3283,score,up,omniintelos:model-v1
2022-06,People,OmniIntelOS,Revenue per Employee,87160.8803,USD,up,omniintelos:model-v1
2022-06,People,OmniIntelOS,Open Positions,7.3589,count,down,omniintelos:model-v1
2022-06,People,OmniIntelOS,Offers Extended,4.735,count,up,omniintelos:model-v1
2022-06,People,OmniIntelOS,Offers Accepted,2.4622,count,up,omniintelos:model-v1
2022-06,People,OmniIntelOS,Offer Acceptance Rate,52.0,%,up,omniintelos:model-v1
2022-06,People,OmniIntelOS,Training Hours per Employee,3.6872,hours,up,omniintelos:model-v1
2022-06,People,OmniIntelOS,Absenteeism Rate,4.7751,%,down,omniintelos:model-v1
2022-06,People,OmniIntelOS,Cost Per Hire,4502.6164,USD,down,omniintelos:model-v1
2022-07,People,OmniIntelOS,Headcount,75.1213,count,up,omniintelos:model-v1
2022-07,People,OmniIntelOS,New Hires,4.5259,count,up,omniintelos:model-v1
2022-07,People,OmniIntelOS,Separations,1.7871,count,down,omniintelos:model-v1
2022-07,People,OmniIntelOS,Annual Employee Turnover,28.5482,%,down,omniintelos:model-v1
2022-07,People,OmniIntelOS,Time to Hire,53.5739,days,down,omniintelos:model-v1
2022-07,People,OmniIntelOS,Employee Net Promoter Score,9.4948,score,up,omniintelos:model-v1
2022-07,People,OmniIntelOS,Revenue per Employee,89900.2757,USD,up,omniintelos:model-v1
2022-07,People,OmniIntelOS,Open Positions,7.9539,count,down,omniintelos:model-v1
2022-07,People,OmniIntelOS,Offers Extended,5.6573,count,up,omniintelos:model-v1
2022-07,People,OmniIntelOS,Offers Accepted,2.9418,count,up,omniintelos:model-v1
2022-07,People,OmniIntelOS,Offer Acceptance Rate,52.0,%,up,omniintelos:model-v1
2022-07,People,OmniIntelOS,Training Hours per Employee,4.8393,hours,up,omniintelos:model-v1
2022-07,People,OmniIntelOS,Absenteeism Rate,4.3903,%,down,omniintelos:model-v1
2022-07,People,OmniIntelOS,Cost Per Hire,4290.5706,USD,down,omniintelos:model-v1
2022-08,People,OmniIntelOS,Headcount,77.9592,count,up,omniintelos:model-v1
2022-08,People,OmniIntelOS,New Hires,4.5095,count,up,omniintelos:model-v1
2022-08,People,OmniIntelOS,Separations,1.6716,count,down,omniintelos:model-v1
2022-08,People,OmniIntelOS,Annual Employee Turnover,25.7305,%,down,omniintelos:model-v1
2022-08,People,OmniIntelOS,Time to Hire,51.198,days,down,omniintelos:model-v1
2022-08,People,OmniIntelOS,Employee Net Promoter Score,8.5615,score,up,omniintelos:model-v1
2022-08,People,OmniIntelOS,Revenue per Employee,89015.7089,USD,up,omniintelos:model-v1
2022-08,People,OmniIntelOS,Open Positions,8.1906,count,down,omniintelos:model-v1
2022-08,People,OmniIntelOS,Offers Extended,5.6369,count,up,omniintelos:model-v1
2022-08,People,OmniIntelOS,Offers Accepted,2.9312,count,up,omniintelos:model-v1
2022-08,People,OmniIntelOS,Offer Acceptance Rate,52.0,%,up,omniintelos:model-v1
2022-08,People,OmniIntelOS,Training Hours per Employee,5.1444,hours,up,omniintelos:model-v1
2022-08,People,OmniIntelOS,Absenteeism Rate,4.4066,%,down,omniintelos:model-v1
2022-08,People,OmniIntelOS,Cost Per Hire,4439.9045,USD,down,omniintelos:model-v1
2022-09,People,OmniIntelOS,Headcount,81.0689,count,up,omniintelos:model-v1
2022-09,People,OmniIntelOS,New Hires,4.6108,count,up,omniintelos:model-v1
2022-09,People,OmniIntelOS,Separations,1.5011,count,down,omniintelos:model-v1
2022-09,People,OmniIntelOS,Annual Employee Turnover,22.2196,%,down,omniintelos:model-v1
2022-09,People,OmniIntelOS,Time to Hire,57.4102,days,down,omniintelos:model-v1
2022-09,People,OmniIntelOS,Employee Net Promoter Score,10.2366,score,up,omniintelos:model-v1
2022-09,People,OmniIntelOS,Revenue per Employee,85643.1649,USD,up,omniintelos:model-v1
2022-09,People,OmniIntelOS,Open Positions,7.0921,count,down,omniintelos:model-v1
2022-09,People,OmniIntelOS,Offers Extended,5.7635,count,up,omniintelos:model-v1
2022-09,People,OmniIntelOS,Offers Accepted,2.997,count,up,omniintelos:model-v1
2022-09,People,OmniIntelOS,Offer Acceptance Rate,52.0,%,up,omniintelos:model-v1
2022-09,People,OmniIntelOS,Training Hours per Employee,3.8492,hours,up,omniintelos:model-v1
2022-09,People,OmniIntelOS,Absenteeism Rate,4.4783,%,down,omniintelos:model-v1
2022-09,People,OmniIntelOS,Cost Per Hire,4493.6799,USD,down,omniintelos:model-v1
2022-10,People,OmniIntelOS,Headcount,83.3883,count,up,omniintelos:model-v1
2022-10,People,OmniIntelOS,New Hires,4.1795,count,up,omniintelos:model-v1
2022-10,People,OmniIntelOS,Separations,1.86,count,down,omniintelos:model-v1
2022-10,People,OmniIntelOS,Annual Employee Turnover,26.7667,%,down,omniintelos:model-v1
2022-10,People,OmniIntelOS,Time to Hire,56.6915,days,down,omniintelos:model-v1
2022-10,People,OmniIntelOS,Employee Net Promoter Score,7.4825,score,up,omniintelos:model-v1
2022-10,People,OmniIntelOS,Revenue per Employee,88276.7755,USD,up,omniintelos:model-v1
2022-10,People,OmniIntelOS,Open Positions,6.6974,count,down,omniintelos:model-v1
2022-10,People,OmniIntelOS,Offers Extended,5.2243,count,up,omniintelos:model-v1
2022-10,People,OmniIntelOS,Offers Accepted,2.7167,count,up,omniintelos:model-v1
2022-10,People,OmniIntelOS,Offer Acceptance Rate,52.0,%,up,omniintelos:model-v1
2022-10,People,OmniIntelOS,Training Hours per Employee,5.2668,hours,up,omniintelos:model-v1
2022-10,People,OmniIntelOS,Absenteeism Rate,4.7784,%,down,omniintelos:model-v1
2022-10,People,OmniIntelOS,Cost Per Hire,4499.4909,USD,down,omniintelos:model-v1
2022-11,People,OmniIntelOS,Headcount,87.568,count,up,omniintelos:model-v1
2022-11,People,OmniIntelOS,New Hires,5.9681,count,up,omniintelos:model-v1
2022-11,People,OmniIntelOS,Separations,1.7884,count,down,omniintelos:model-v1
2022-11,People,OmniIntelOS,Annual Employee Turnover,24.5082,%,down,omniintelos:model-v1
2022-11,People,OmniIntelOS,Time to Hire,52.7205,days,down,omniintelos:model-v1
2022-11,People,OmniIntelOS,Employee Net Promoter Score,7.0173,score,up,omniintelos:model-v1
2022-11,People,OmniIntelOS,Revenue per Employee,83230.3901,USD,up,omniintelos:model-v1
2022-11,People,OmniIntelOS,Open Positions,8.8692,count,down,omniintelos:model-v1
2022-11,People,OmniIntelOS,Offers Extended,7.4602,count,up,omniintelos:model-v1
2022-11,People,OmniIntelOS,Offers Accepted,3.8793,count,up,omniintelos:model-v1
2022-11,People,OmniIntelOS,Offer Acceptance Rate,52.0,%,up,omniintelos:model-v1
2022-11,People,OmniIntelOS,Training Hours per Employee,4.4378,hours,up,omniintelos:model-v1
2022-11,People,OmniIntelOS,Absenteeism Rate,4.4416,%,down,omniintelos:model-v1
2022-11,People,OmniIntelOS,Cost Per Hire,4456.0085,USD,down,omniintelos:model-v1
2022-12,People,OmniIntelOS,Headcount,89.9361,count,up,omniintelos:model-v1
2022-12,People,OmniIntelOS,New Hires,4.3263,count,up,omniintelos:model-v1
2022-12,People,OmniIntelOS,Separations,1.9582,count,down,omniintelos:model-v1
2022-12,People,OmniIntelOS,Annual Employee Turnover,26.1277,%,down,omniintelos:model-v1
2022-12,People,OmniIntelOS,Time to Hire,51.1929,days,down,omniintelos:model-v1
2022-12,People,OmniIntelOS,Employee Net Promoter Score,6.5877,score,up,omniintelos:model-v1
2022-12,People,OmniIntelOS,Revenue per Employee,87920.385,USD,up,omniintelos:model-v1
2022-12,People,OmniIntelOS,Open Positions,6.5523,count,down,omniintelos:model-v1
2022-12,People,OmniIntelOS,Offers Extended,5.4078,count,up,omniintelos:model-v1
2022-12,People,OmniIntelOS,Offers Accepted,2.8121,count,up,omniintelos:model-v1
2022-12,People,OmniIntelOS,Offer Acceptance Rate,52.0,%,up,omniintelos:model-v1
2022-12,People,OmniIntelOS,Training Hours per Employee,4.4915,hours,up,omniintelos:model-v1
2022-12,People,OmniIntelOS,Absenteeism Rate,4.5257,%,down,omniintelos:model-v1
2022-12,People,OmniIntelOS,Cost Per Hire,4303.056,USD,down,omniintelos:model-v1
2023-01,People,OmniIntelOS,Headcount,93.5758,count,up,omniintelos:model-v1
2023-01,People,OmniIntelOS,New Hires,5.1661,count,up,omniintelos:model-v1
2023-01,People,OmniIntelOS,Separations,1.5264,count,down,omniintelos:model-v1
2023-01,People,OmniIntelOS,Annual Employee Turnover,19.5744,%,down,omniintelos:model-v1
2023-01,People,OmniIntelOS,Time to Hire,43.3023,days,down,omniintelos:model-v1
2023-01,People,OmniIntelOS,Employee Net Promoter Score,15.7464,score,up,omniintelos:model-v1
2023-01,People,OmniIntelOS,Revenue per Employee,86789.7995,USD,up,omniintelos:model-v1
2023-01,People,OmniIntelOS,Open Positions,7.8267,count,down,omniintelos:model-v1
2023-01,People,OmniIntelOS,Offers Extended,6.4576,count,up,omniintelos:model-v1
2023-01,People,OmniIntelOS,Offers Accepted,3.4581,count,up,omniintelos:model-v1
2023-01,People,OmniIntelOS,Offer Acceptance Rate,53.5503,%,up,omniintelos:model-v1
2023-01,People,OmniIntelOS,Training Hours per Employee,6.5227,hours,up,omniintelos:model-v1
2023-01,People,OmniIntelOS,Absenteeism Rate,3.6239,%,down,omniintelos:model-v1
2023-01,People,OmniIntelOS,Cost Per Hire,3626.5069,USD,down,omniintelos:model-v1
2023-02,People,OmniIntelOS,Headcount,97.1438,count,up,omniintelos:model-v1
2023-02,People,OmniIntelOS,New Hires,4.8775,count,up,omniintelos:model-v1
2023-02,People,OmniIntelOS,Separations,1.3094,count,down,omniintelos:model-v1
2023-02,People,OmniIntelOS,Annual Employee Turnover,16.1745,%,down,omniintelos:model-v1
2023-02,People,OmniIntelOS,Time to Hire,43.609,days,down,omniintelos:model-v1
2023-02,People,OmniIntelOS,Employee Net Promoter Score,12.631,score,up,omniintelos:model-v1
2023-02,People,OmniIntelOS,Revenue per Employee,81126.7284,USD,up,omniintelos:model-v1
2023-02,People,OmniIntelOS,Open Positions,8.6091,count,down,omniintelos:model-v1
2023-02,People,OmniIntelOS,Offers Extended,6.0968,count,up,omniintelos:model-v1
2023-02,People,OmniIntelOS,Offers Accepted,3.4024,count,up,omniintelos:model-v1
2023-02,People,OmniIntelOS,Offer Acceptance Rate,55.8067,%,up,omniintelos:model-v1
2023-02,People,OmniIntelOS,Training Hours per Employee,4.7616,hours,up,omniintelos:model-v1
2023-02,People,OmniIntelOS,Absenteeism Rate,3.381,%,down,omniintelos:model-v1
2023-02,People,OmniIntelOS,Cost Per Hire,3628.9187,USD,down,omniintelos:model-v1
2023-03,People,OmniIntelOS,Headcount,100.8119,count,up,omniintelos:model-v1
2023-03,People,OmniIntelOS,New Hires,5.1992,count,up,omniintelos:model-v1
2023-03,People,OmniIntelOS,Separations,1.5312,count,down,omniintelos:model-v1
2023-03,People,OmniIntelOS,Annual Employee Turnover,18.2264,%,down,omniintelos:model-v1
2023-03,People,OmniIntelOS,Time to Hire,47.1236,days,down,omniintelos:model-v1
2023-03,People,OmniIntelOS,Employee Net Promoter Score,11.8831,score,up,omniintelos:model-v1
2023-03,People,OmniIntelOS,Revenue per Employee,78014.5503,USD,up,omniintelos:model-v1
2023-03,People,OmniIntelOS,Open Positions,9.503,count,down,omniintelos:model-v1
2023-03,People,OmniIntelOS,Offers Extended,6.499,count,up,omniintelos:model-v1
2023-03,People,OmniIntelOS,Offers Accepted,3.5799,count,up,omniintelos:model-v1
2023-03,People,OmniIntelOS,Offer Acceptance Rate,55.0829,%,up,omniintelos:model-v1
2023-03,People,OmniIntelOS,Training Hours per Employee,5.3281,hours,up,omniintelos:model-v1
2023-03,People,OmniIntelOS,Absenteeism Rate,3.3014,%,down,omniintelos:model-v1
2023-03,People,OmniIntelOS,Cost Per Hire,3602.9595,USD,down,omniintelos:model-v1
2023-04,People,OmniIntelOS,Headcount,104.6402,count,up,omniintelos:model-v1
2023-04,People,OmniIntelOS,New Hires,5.3077,count,up,omniintelos:model-v1
2023-04,People,OmniIntelOS,Separations,1.4793,count,down,omniintelos:model-v1
2023-04,People,OmniIntelOS,Annual Employee Turnover,16.9648,%,down,omniintelos:model-v1
2023-04,People,OmniIntelOS,Time to Hire,41.3898,days,down,omniintelos:model-v1
2023-04,People,OmniIntelOS,Employee Net Promoter Score,18.6744,score,up,omniintelos:model-v1
2023-04,People,OmniIntelOS,Revenue per Employee,74787.221,USD,up,omniintelos:model-v1
2023-04,People,OmniIntelOS,Open Positions,9.7035,count,down,omniintelos:model-v1
2023-04,People,OmniIntelOS,Offers Extended,6.6346,count,up,omniintelos:model-v1
2023-04,People,OmniIntelOS,Offers Accepted,3.6447,count,up,omniintelos:model-v1
2023-04,People,OmniIntelOS,Offer Acceptance Rate,54.9348,%,up,omniintelos:model-v1
2023-04,People,OmniIntelOS,Training Hours per Employee,5.8171,hours,up,omniintelos:model-v1
2023-04,People,OmniIntelOS,Absenteeism Rate,3.411,%,down,omniintelos:model-v1
2023-04,People,OmniIntelOS,Cost Per Hire,3861.0017,USD,down,omniintelos:model-v1
2023-05,People,OmniIntelOS,Headcount,109.1265,count,up,omniintelos:model-v1
2023-05,People,OmniIntelOS,New Hires,6.1145,count,up,omniintelos:model-v1
2023-05,People,OmniIntelOS,Separations,1.6281,count,down,omniintelos:model-v1
2023-05,People,OmniIntelOS,Annual Employee Turnover,17.9038,%,down,omniintelos:model-v1
2023-05,People,OmniIntelOS,Time to Hire,45.4709,days,down,omniintelos:model-v1
2023-05,People,OmniIntelOS,Employee Net Promoter Score,19.2216,score,up,omniintelos:model-v1
2023-05,People,OmniIntelOS,Revenue per Employee,72024.1,USD,up,omniintelos:model-v1
2023-05,People,OmniIntelOS,Open Positions,10.6628,count,down,omniintelos:model-v1
2023-05,People,OmniIntelOS,Offers Extended,7.6431,count,up,omniintelos:model-v1
2023-05,People,OmniIntelOS,Offers Accepted,4.0113,count,up,omniintelos:model-v1
2023-05,People,OmniIntelOS,Offer Acceptance Rate,52.4821,%,up,omniintelos:model-v1
2023-05,People,OmniIntelOS,Training Hours per Employee,6.7194,hours,up,omniintelos:model-v1
2023-05,People,OmniIntelOS,Absenteeism Rate,3.6512,%,down,omniintelos:model-v1
2023-05,People,OmniIntelOS,Cost Per Hire,3868.7759,USD,down,omniintelos:model-v1
2023-06,People,OmniIntelOS,Headcount,114.4159,count,up,omniintelos:model-v1
2023-06,People,OmniIntelOS,New Hires,6.48,count,up,omniintelos:model-v1
2023-06,People,OmniIntelOS,Separations,1.1906,count,down,omniintelos:model-v1
2023-06,People,OmniIntelOS,Annual Employee Turnover,12.4874,%,down,omniintelos:model-v1
2023-06,People,OmniIntelOS,Time to Hire,37.5078,days,down,omniintelos:model-v1
2023-06,People,OmniIntelOS,Employee Net Promoter Score,21.0529,score,up,omniintelos:model-v1
2023-06,People,OmniIntelOS,Revenue per Employee,69476.8414,USD,up,omniintelos:model-v1
2023-06,People,OmniIntelOS,Open Positions,9.6838,count,down,omniintelos:model-v1
2023-06,People,OmniIntelOS,Offers Extended,8.1,count,up,omniintelos:model-v1
2023-06,People,OmniIntelOS,Offers Accepted,6.0084,count,up,omniintelos:model-v1
2023-06,People,OmniIntelOS,Offer Acceptance Rate,74.1773,%,up,omniintelos:model-v1
2023-06,People,OmniIntelOS,Training Hours per Employee,8.5413,hours,up,omniintelos:model-v1
2023-06,People,OmniIntelOS,Absenteeism Rate,2.8489,%,down,omniintelos:model-v1
2023-06,People,OmniIntelOS,Cost Per Hire,3355.3625,USD,down,omniintelos:model-v1
2023-07,People,OmniIntelOS,Headcount,119.8453,count,up,omniintelos:model-v1
2023-07,People,OmniIntelOS,New Hires,6.6953,count,up,omniintelos:model-v1
2023-07,People,OmniIntelOS,Separations,1.2658,count,down,omniintelos:model-v1
2023-07,People,OmniIntelOS,Annual Employee Turnover,12.6747,%,down,omniintelos:model-v1
2023-07,People,OmniIntelOS,Time to Hire,38.562,days,down,omniintelos:model-v1
2023-07,People,OmniIntelOS,Employee Net Promoter Score,22.3598,score,up,omniintelos:model-v1
2023-07,People,OmniIntelOS,Revenue per Employee,67248.0411,USD,up,omniintelos:model-v1
2023-07,People,OmniIntelOS,Open Positions,10.4842,count,down,omniintelos:model-v1
2023-07,People,OmniIntelOS,Offers Extended,8.3691,count,up,omniintelos:model-v1
2023-07,People,OmniIntelOS,Offers Accepted,6.0565,count,up,omniintelos:model-v1
2023-07,People,OmniIntelOS,Offer Acceptance Rate,72.3676,%,up,omniintelos:model-v1
2023-07,People,OmniIntelOS,Training Hours per Employee,8.6587,hours,up,omniintelos:model-v1
2023-07,People,OmniIntelOS,Absenteeism Rate,3.1079,%,down,omniintelos:model-v1
2023-07,People,OmniIntelOS,Cost Per Hire,3315.0921,USD,down,omniintelos:model-v1
2023-08,People,OmniIntelOS,Headcount,123.4481,count,up,omniintelos:model-v1
2023-08,People,OmniIntelOS,New Hires,5.2532,count,up,omniintelos:model-v1
2023-08,People,OmniIntelOS,Separations,1.6504,count,down,omniintelos:model-v1
2023-08,People,OmniIntelOS,Annual Employee Turnover,16.0431,%,down,omniintelos:model-v1
2023-08,People,OmniIntelOS,Time to Hire,38.6195,days,down,omniintelos:model-v1
2023-08,People,OmniIntelOS,Employee Net Promoter Score,23.1944,score,up,omniintelos:model-v1
2023-08,People,OmniIntelOS,Revenue per Employee,70315.0591,USD,up,omniintelos:model-v1
2023-08,People,OmniIntelOS,Open Positions,7.9314,count,down,omniintelos:model-v1
2023-08,People,OmniIntelOS,Offers Extended,6.5665,count,up,omniintelos:model-v1
2023-08,People,OmniIntelOS,Offers Accepted,5.0083,count,up,omniintelos:model-v1
2023-08,People,OmniIntelOS,Offer Acceptance Rate,76.2699,%,up,omniintelos:model-v1
2023-08,People,OmniIntelOS,Training Hours per Employee,7.0335,hours,up,omniintelos:model-v1
2023-08,People,OmniIntelOS,Absenteeism Rate,2.9904,%,down,omniintelos:model-v1
2023-08,People,OmniIntelOS,Cost Per Hire,3321.4075,USD,down,omniintelos:model-v1
2023-09,People,OmniIntelOS,Headcount,127.6507,count,up,omniintelos:model-v1
2023-09,People,OmniIntelOS,New Hires,5.6615,count,up,omniintelos:model-v1
2023-09,People,OmniIntelOS,Separations,1.4589,count,down,omniintelos:model-v1
2023-09,People,OmniIntelOS,Annual Employee Turnover,13.7144,%,down,omniintelos:model-v1
2023-09,People,OmniIntelOS,Time to Hire,37.9326,days,down,omniintelos:model-v1
2023-09,People,OmniIntelOS,Employee Net Promoter Score,20.5765,score,up,omniintelos:model-v1
2023-09,People,OmniIntelOS,Revenue per Employee,67226.5564,USD,up,omniintelos:model-v1
2023-09,People,OmniIntelOS,Open Positions,8.1868,count,down,omniintelos:model-v1
2023-09,People,OmniIntelOS,Offers Extended,7.0768,count,up,omniintelos:model-v1
2023-09,People,OmniIntelOS,Offers Accepted,5.4613,count,up,omniintelos:model-v1
2023-09,People,OmniIntelOS,Offer Acceptance Rate,77.1717,%,up,omniintelos:model-v1
2023-09,People,OmniIntelOS,Training Hours per Employee,8.8745,hours,up,omniintelos:model-v1
