period,category,segment,metric_name,value,unit,direction,source
2021-10,IT,OmniIntelOS,Lead Time For Changes,26.3259,hours,down,omniintelos:model-v1
2021-11,IT,OmniIntelOS,System Uptime,99.9156,%,up,omniintelos:model-v1
2021-11,IT,OmniIntelOS,Mean Time To Resolution,1.2467,hours,down,omniintelos:model-v1
2021-11,IT,OmniIntelOS,Deployment Frequency,5.1969,per week,up,omniintelos:model-v1
2021-11,IT,OmniIntelOS,Change Failure Rate,6.8114,%,down,omniintelos:model-v1
2021-11,IT,OmniIntelOS,Critical Vulnerabilities,1.0,count,down,omniintelos:model-v1
2021-11,IT,OmniIntelOS,API P99 Latency,287.5496,ms,down,omniintelos:model-v1
2021-11,IT,OmniIntelOS,Total Incidents,13.2845,count,down,omniintelos:model-v1
2021-11,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2021-11,IT,OmniIntelOS,Open Tickets,16.2642,count,down,omniintelos:model-v1
2021-11,IT,OmniIntelOS,SLA Compliance,99.6,%,up,omniintelos:model-v1
2021-11,IT,OmniIntelOS,Security Score,82.9719,/100,up,omniintelos:model-v1
2021-11,IT,OmniIntelOS,Cloud Spend,20967.9821,USD,down,omniintelos:model-v1
2021-11,IT,OmniIntelOS,Active Users,2263.689,count,up,omniintelos:model-v1
2021-11,IT,OmniIntelOS,Lead Time For Changes,24.3125,hours,down,omniintelos:model-v1
2021-12,IT,OmniIntelOS,System Uptime,99.9437,%,up,omniintelos:model-v1
2021-12,IT,OmniIntelOS,Mean Time To Resolution,0.922,hours,down,omniintelos:model-v1
2021-12,IT,OmniIntelOS,Deployment Frequency,4.2653,per week,up,omniintelos:model-v1
2021-12,IT,OmniIntelOS,Change Failure Rate,6.9173,%,down,omniintelos:model-v1
2021-12,IT,OmniIntelOS,Critical Vulnerabilities,2.0,count,down,omniintelos:model-v1
2021-12,IT,OmniIntelOS,API P99 Latency,300.5088,ms,down,omniintelos:model-v1
2021-12,IT,OmniIntelOS,Total Incidents,11.5967,count,down,omniintelos:model-v1
2021-12,IT,OmniIntelOS,Critical Incidents,1.0,count,down,omniintelos:model-v1
2021-12,IT,OmniIntelOS,Open Tickets,17.7205,count,down,omniintelos:model-v1
2021-12,IT,OmniIntelOS,SLA Compliance,99.6,%,up,omniintelos:model-v1
2021-12,IT,OmniIntelOS,Security Score,85.8529,/100,up,omniintelos:model-v1
2021-12,IT,OmniIntelOS,Cloud Spend,22611.4621,USD,down,omniintelos:model-v1
2021-12,IT,OmniIntelOS,Active Users,2389.81,count,up,omniintelos:model-v1
2021-12,IT,OmniIntelOS,Lead Time For Changes,23.124,hours,down,omniintelos:model-v1
2022-01,IT,OmniIntelOS,System Uptime,99.9149,%,up,omniintelos:model-v1
2022-01,IT,OmniIntelOS,Mean Time To Resolution,1.014,hours,down,omniintelos:model-v1
2022-01,IT,OmniIntelOS,Deployment Frequency,4.9976,per week,up,omniintelos:model-v1
2022-01,IT,OmniIntelOS,Change Failure Rate,6.2896,%,down,omniintelos:model-v1
2022-01,IT,OmniIntelOS,Critical Vulnerabilities,2.0,count,down,omniintelos:model-v1
2022-01,IT,OmniIntelOS,API P99 Latency,300.42,ms,down,omniintelos:model-v1
2022-01,IT,OmniIntelOS,Total Incidents,13.2485,count,down,omniintelos:model-v1
2022-01,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2022-01,IT,OmniIntelOS,Open Tickets,17.3998,count,down,omniintelos:model-v1
2022-01,IT,OmniIntelOS,SLA Compliance,99.4067,%,up,omniintelos:model-v1
2022-01,IT,OmniIntelOS,Security Score,82.5816,/100,up,omniintelos:model-v1
2022-01,IT,OmniIntelOS,Cloud Spend,20991.9806,USD,down,omniintelos:model-v1
2022-01,IT,OmniIntelOS,Active Users,2646.9721,count,up,omniintelos:model-v1
2022-01,IT,OmniIntelOS,Lead Time For Changes,26.3208,hours,down,omniintelos:model-v1
2022-02,IT,OmniIntelOS,System Uptime,99.9321,%,up,omniintelos:model-v1
2022-02,IT,OmniIntelOS,Mean Time To Resolution,1.0976,hours,down,omniintelos:model-v1
2022-02,IT,OmniIntelOS,Deployment Frequency,5.1584,per week,up,omniintelos:model-v1
2022-02,IT,OmniIntelOS,Change Failure Rate,6.9411,%,down,omniintelos:model-v1
2022-02,IT,OmniIntelOS,Critical Vulnerabilities,2.0,count,down,omniintelos:model-v1
2022-02,IT,OmniIntelOS,API P99 Latency,298.6997,ms,down,omniintelos:model-v1
2022-02,IT,OmniIntelOS,Total Incidents,14.2579,count,down,omniintelos:model-v1
2022-02,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2022-02,IT,OmniIntelOS,Open Tickets,19.1037,count,down,omniintelos:model-v1
2022-02,IT,OmniIntelOS,SLA Compliance,99.6,%,up,omniintelos:model-v1
2022-02,IT,OmniIntelOS,Security Score,86.2714,/100,up,omniintelos:model-v1
2022-02,IT,OmniIntelOS,Cloud Spend,22188.5847,USD,down,omniintelos:model-v1
2022-02,IT,OmniIntelOS,Active Users,2853.0256,count,up,omniintelos:model-v1
2022-02,IT,OmniIntelOS,Lead Time For Changes,22.8248,hours,down,omniintelos:model-v1
2022-03,IT,OmniIntelOS,System Uptime,99.9444,%,up,omniintelos:model-v1
2022-03,IT,OmniIntelOS,Mean Time To Resolution,1.2539,hours,down,omniintelos:model-v1
2022-03,IT,OmniIntelOS,Deployment Frequency,4.1473,per week,up,omniintelos:model-v1
2022-03,IT,OmniIntelOS,Change Failure Rate,5.3392,%,down,omniintelos:model-v1
2022-03,IT,OmniIntelOS,Critical Vulnerabilities,1.0,count,down,omniintelos:model-v1
2022-03,IT,OmniIntelOS,API P99 Latency,253.139,ms,down,omniintelos:model-v1
2022-03,IT,OmniIntelOS,Total Incidents,12.1853,count,down,omniintelos:model-v1
2022-03,IT,OmniIntelOS,Critical Incidents,1.0,count,down,omniintelos:model-v1
2022-03,IT,OmniIntelOS,Open Tickets,21.6449,count,down,omniintelos:model-v1
2022-03,IT,OmniIntelOS,SLA Compliance,99.6,%,up,omniintelos:model-v1
2022-03,IT,OmniIntelOS,Security Score,85.0864,/100,up,omniintelos:model-v1
2022-03,IT,OmniIntelOS,Cloud Spend,23854.9672,USD,down,omniintelos:model-v1
2022-03,IT,OmniIntelOS,Active Users,2975.756,count,up,omniintelos:model-v1
2022-03,IT,OmniIntelOS,Lead Time For Changes,24.0448,hours,down,omniintelos:model-v1
2022-04,IT,OmniIntelOS,System Uptime,99.6137,%,up,omniintelos:model-v1
2022-04,IT,OmniIntelOS,Mean Time To Resolution,1.201,hours,down,omniintelos:model-v1
2022-04,IT,OmniIntelOS,Deployment Frequency,4.519,per week,up,omniintelos:model-v1
2022-04,IT,OmniIntelOS,Change Failure Rate,6.5636,%,down,omniintelos:model-v1
2022-04,IT,OmniIntelOS,Critical Vulnerabilities,3.0,count,down,omniintelos:model-v1
2022-04,IT,OmniIntelOS,API P99 Latency,282.0069,ms,down,omniintelos:model-v1
2022-04,IT,OmniIntelOS,Total Incidents,13.7038,count,down,omniintelos:model-v1
2022-04,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2022-04,IT,OmniIntelOS,Open Tickets,16.7083,count,down,omniintelos:model-v1
2022-04,IT,OmniIntelOS,SLA Compliance,96.1557,%,up,omniintelos:model-v1
2022-04,IT,OmniIntelOS,Security Score,81.7857,/100,up,omniintelos:model-v1
2022-04,IT,OmniIntelOS,Cloud Spend,25947.5118,USD,down,omniintelos:model-v1
2022-04,IT,OmniIntelOS,Active Users,2910.0877,count,up,omniintelos:model-v1
2022-04,IT,OmniIntelOS,Lead Time For Changes,30.9027,hours,down,omniintelos:model-v1
2022-05,IT,OmniIntelOS,System Uptime,99.6238,%,up,omniintelos:model-v1
2022-05,IT,OmniIntelOS,Mean Time To Resolution,1.3949,hours,down,omniintelos:model-v1
2022-05,IT,OmniIntelOS,Deployment Frequency,4.6999,per week,up,omniintelos:model-v1
2022-05,IT,OmniIntelOS,Change Failure Rate,7.3319,%,down,omniintelos:model-v1
2022-05,IT,OmniIntelOS,Critical Vulnerabilities,4.0,count,down,omniintelos:model-v1
2022-05,IT,OmniIntelOS,API P99 Latency,288.4199,ms,down,omniintelos:model-v1
2022-05,IT,OmniIntelOS,Total Incidents,15.5135,count,down,omniintelos:model-v1
2022-05,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2022-05,IT,OmniIntelOS,Open Tickets,18.7749,count,down,omniintelos:model-v1
2022-05,IT,OmniIntelOS,SLA Compliance,96.2619,%,up,omniintelos:model-v1
2022-05,IT,OmniIntelOS,Security Score,81.0321,/100,up,omniintelos:model-v1
2022-05,IT,OmniIntelOS,Cloud Spend,26974.7088,USD,down,omniintelos:model-v1
2022-05,IT,OmniIntelOS,Active Users,2958.8449,count,up,omniintelos:model-v1
2022-05,IT,OmniIntelOS,Lead Time For Changes,26.5888,hours,down,omniintelos:model-v1
2022-06,IT,OmniIntelOS,System Uptime,99.6223,%,up,omniintelos:model-v1
2022-06,IT,OmniIntelOS,Mean Time To Resolution,1.0196,hours,down,omniintelos:model-v1
2022-06,IT,OmniIntelOS,Deployment Frequency,4.1957,per week,up,omniintelos:model-v1
2022-06,IT,OmniIntelOS,Change Failure Rate,6.6286,%,down,omniintelos:model-v1
2022-06,IT,OmniIntelOS,Critical Vulnerabilities,2.0,count,down,omniintelos:model-v1
2022-06,IT,OmniIntelOS,API P99 Latency,284.4204,ms,down,omniintelos:model-v1
2022-06,IT,OmniIntelOS,Total Incidents,16.4921,count,down,omniintelos:model-v1
2022-06,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2022-06,IT,OmniIntelOS,Open Tickets,16.5985,count,down,omniintelos:model-v1
2022-06,IT,OmniIntelOS,SLA Compliance,95.8153,%,up,omniintelos:model-v1
2022-06,IT,OmniIntelOS,Security Score,82.1978,/100,up,omniintelos:model-v1
2022-06,IT,OmniIntelOS,Cloud Spend,27338.6805,USD,down,omniintelos:model-v1
2022-06,IT,OmniIntelOS,Active Users,3010.8715,count,up,omniintelos:model-v1
2022-06,IT,OmniIntelOS,Lead Time For Changes,29.4452,hours,down,omniintelos:model-v1
2022-07,IT,OmniIntelOS,System Uptime,99.6397,%,up,omniintelos:model-v1
2022-07,IT,OmniIntelOS,Mean Time To Resolution,1.3696,hours,down,omniintelos:model-v1
2022-07,IT,OmniIntelOS,Deployment Frequency,4.4379,per week,up,omniintelos:model-v1
2022-07,IT,OmniIntelOS,Change Failure Rate,7.8474,%,down,omniintelos:model-v1
2022-07,IT,OmniIntelOS,Critical Vulnerabilities,2.0,count,down,omniintelos:model-v1
2022-07,IT,OmniIntelOS,API P99 Latency,295.995,ms,down,omniintelos:model-v1
2022-07,IT,OmniIntelOS,Total Incidents,14.0162,count,down,omniintelos:model-v1
2022-07,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2022-07,IT,OmniIntelOS,Open Tickets,26.4021,count,down,omniintelos:model-v1
2022-07,IT,OmniIntelOS,SLA Compliance,96.5399,%,up,omniintelos:model-v1
2022-07,IT,OmniIntelOS,Security Score,83.1154,/100,up,omniintelos:model-v1
2022-07,IT,OmniIntelOS,Cloud Spend,29264.8273,USD,down,omniintelos:model-v1
2022-07,IT,OmniIntelOS,Active Users,3115.198,count,up,omniintelos:model-v1
2022-07,IT,OmniIntelOS,Lead Time For Changes,24.2807,hours,down,omniintelos:model-v1
2022-08,IT,OmniIntelOS,System Uptime,99.6469,%,up,omniintelos:model-v1
2022-08,IT,OmniIntelOS,Mean Time To Resolution,1.2717,hours,down,omniintelos:model-v1
2022-08,IT,OmniIntelOS,Deployment Frequency,4.9454,per week,up,omniintelos:model-v1
2022-08,IT,OmniIntelOS,Change Failure Rate,7.2488,%,down,omniintelos:model-v1
2022-08,IT,OmniIntelOS,Critical Vulnerabilities,2.0,count,down,omniintelos:model-v1
2022-08,IT,OmniIntelOS,API P99 Latency,264.7837,ms,down,omniintelos:model-v1
2022-08,IT,OmniIntelOS,Total Incidents,17.8644,count,down,omniintelos:model-v1
2022-08,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2022-08,IT,OmniIntelOS,Open Tickets,22.6264,count,down,omniintelos:model-v1
2022-08,IT,OmniIntelOS,SLA Compliance,95.9664,%,up,omniintelos:model-v1
2022-08,IT,OmniIntelOS,Security Score,81.3785,/100,up,omniintelos:model-v1
2022-08,IT,OmniIntelOS,Cloud Spend,30071.5643,USD,down,omniintelos:model-v1
2022-08,IT,OmniIntelOS,Active Users,3280.4251,count,up,omniintelos:model-v1
2022-08,IT,OmniIntelOS,Lead Time For Changes,30.3312,hours,down,omniintelos:model-v1
2022-09,IT,OmniIntelOS,System Uptime,99.6145,%,up,omniintelos:model-v1
2022-09,IT,OmniIntelOS,Mean Time To Resolution,1.3067,hours,down,omniintelos:model-v1
2022-09,IT,OmniIntelOS,Deployment Frequency,4.4574,per week,up,omniintelos:model-v1
2022-09,IT,OmniIntelOS,Change Failure Rate,6.5917,%,down,omniintelos:model-v1
2022-09,IT,OmniIntelOS,Critical Vulnerabilities,2.0,count,down,omniintelos:model-v1
2022-09,IT,OmniIntelOS,API P99 Latency,263.7024,ms,down,omniintelos:model-v1
2022-09,IT,OmniIntelOS,Total Incidents,12.2272,count,down,omniintelos:model-v1
2022-09,IT,OmniIntelOS,Critical Incidents,1.0,count,down,omniintelos:model-v1
2022-09,IT,OmniIntelOS,Open Tickets,23.0499,count,down,omniintelos:model-v1
2022-09,IT,OmniIntelOS,SLA Compliance,96.2643,%,up,omniintelos:model-v1
2022-09,IT,OmniIntelOS,Security Score,84.015,/100,up,omniintelos:model-v1
2022-09,IT,OmniIntelOS,Cloud Spend,30086.3055,USD,down,omniintelos:model-v1
2022-09,IT,OmniIntelOS,Active Users,3377.75,count,up,omniintelos:model-v1
2022-09,IT,OmniIntelOS,Lead Time For Changes,23.4266,hours,down,omniintelos:model-v1
2022-10,IT,OmniIntelOS,System Uptime,99.6439,%,up,omniintelos:model-v1
2022-10,IT,OmniIntelOS,Mean Time To Resolution,1.3413,hours,down,omniintelos:model-v1
2022-10,IT,OmniIntelOS,Deployment Frequency,4.6647,per week,up,omniintelos:model-v1
2022-10,IT,OmniIntelOS,Change Failure Rate,7.8945,%,down,omniintelos:model-v1
2022-10,IT,OmniIntelOS,Critical Vulnerabilities,2.0,count,down,omniintelos:model-v1
2022-10,IT,OmniIntelOS,API P99 Latency,275.3177,ms,down,omniintelos:model-v1
2022-10,IT,OmniIntelOS,Total Incidents,14.7486,count,down,omniintelos:model-v1
2022-10,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2022-10,IT,OmniIntelOS,Open Tickets,27.9032,count,down,omniintelos:model-v1
2022-10,IT,OmniIntelOS,SLA Compliance,96.6767,%,up,omniintelos:model-v1
2022-10,IT,OmniIntelOS,Security Score,81.9396,/100,up,omniintelos:model-v1
2022-10,IT,OmniIntelOS,Cloud Spend,31898.7514,USD,down,omniintelos:model-v1
2022-10,IT,OmniIntelOS,Active Users,3394.6527,count,up,omniintelos:model-v1
2022-10,IT,OmniIntelOS,Lead Time For Changes,28.3562,hours,down,omniintelos:model-v1
2022-11,IT,OmniIntelOS,System Uptime,99.6137,%,up,omniintelos:model-v1
2022-11,IT,OmniIntelOS,Mean Time To Resolution,0.9791,hours,down,omniintelos:model-v1
2022-11,IT,OmniIntelOS,Deployment Frequency,5.5115,per week,up,omniintelos:model-v1
2022-11,IT,OmniIntelOS,Change Failure Rate,6.0804,%,down,omniintelos:model-v1
2022-11,IT,OmniIntelOS,Critical Vulnerabilities,3.0,count,down,omniintelos:model-v1
2022-11,IT,OmniIntelOS,API P99 Latency,247.8479,ms,down,omniintelos:model-v1
2022-11,IT,OmniIntelOS,Total Incidents,15.5076,count,down,omniintelos:model-v1
2022-11,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2022-11,IT,OmniIntelOS,Open Tickets,27.0166,count,down,omniintelos:model-v1
2022-11,IT,OmniIntelOS,SLA Compliance,95.6373,%,up,omniintelos:model-v1
2022-11,IT,OmniIntelOS,Security Score,83.6895,/100,up,omniintelos:model-v1
2022-11,IT,OmniIntelOS,Cloud Spend,31582.7172,USD,down,omniintelos:model-v1
2022-11,IT,OmniIntelOS,Active Users,3478.9237,count,up,omniintelos:model-v1
2022-11,IT,OmniIntelOS,Lead Time For Changes,24.2611,hours,down,omniintelos:model-v1
2022-12,IT,OmniIntelOS,System Uptime,99.6262,%,up,omniintelos:model-v1
2022-12,IT,OmniIntelOS,Mean Time To Resolution,1.2024,hours,down,omniintelos:model-v1
2022-12,IT,OmniIntelOS,Deployment Frequency,5.6774,per week,up,omniintelos:model-v1
2022-12,IT,OmniIntelOS,Change Failure Rate,6.068,%,down,omniintelos:model-v1
2022-12,IT,OmniIntelOS,Critical Vulnerabilities,3.0,count,down,omniintelos:model-v1
2022-12,IT,OmniIntelOS,API P99 Latency,293.3061,ms,down,omniintelos:model-v1
2022-12,IT,OmniIntelOS,Total Incidents,17.5767,count,down,omniintelos:model-v1
2022-12,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2022-12,IT,OmniIntelOS,Open Tickets,24.8514,count,down,omniintelos:model-v1
2022-12,IT,OmniIntelOS,SLA Compliance,96.2085,%,up,omniintelos:model-v1
2022-12,IT,OmniIntelOS,Security Score,81.7614,/100,up,omniintelos:model-v1
2022-12,IT,OmniIntelOS,Cloud Spend,34264.6028,USD,down,omniintelos:model-v1
2022-12,IT,OmniIntelOS,Active Users,3636.7071,count,up,omniintelos:model-v1
2022-12,IT,OmniIntelOS,Lead Time For Changes,28.6703,hours,down,omniintelos:model-v1
2023-01,IT,OmniIntelOS,System Uptime,99.8262,%,up,omniintelos:model-v1
2023-01,IT,OmniIntelOS,Mean Time To Resolution,3.9103,hours,down,omniintelos:model-v1
2023-01,IT,OmniIntelOS,Deployment Frequency,2.2003,per week,up,omniintelos:model-v1
2023-01,IT,OmniIntelOS,Change Failure Rate,20.9504,%,down,omniintelos:model-v1
2023-01,IT,OmniIntelOS,Critical Vulnerabilities,31.0,count,down,omniintelos:model-v1
2023-01,IT,OmniIntelOS,API P99 Latency,685.7786,ms,down,omniintelos:model-v1
2023-01,IT,OmniIntelOS,Total Incidents,40.8446,count,down,omniintelos:model-v1
2023-01,IT,OmniIntelOS,Critical Incidents,11.0,count,down,omniintelos:model-v1
2023-01,IT,OmniIntelOS,Open Tickets,39.1944,count,down,omniintelos:model-v1
2023-01,IT,OmniIntelOS,SLA Compliance,98.8177,%,up,omniintelos:model-v1
2023-01,IT,OmniIntelOS,Security Score,51.573,/100,up,omniintelos:model-v1
2023-01,IT,OmniIntelOS,Cloud Spend,35192.8266,USD,down,omniintelos:model-v1
2023-01,IT,OmniIntelOS,Active Users,3598.049,count,up,omniintelos:model-v1
2023-01,IT,OmniIntelOS,Lead Time For Changes,44.0536,hours,down,omniintelos:model-v1
2023-02,IT,OmniIntelOS,System Uptime,96.42,%,up,omniintelos:model-v1
2023-02,IT,OmniIntelOS,Mean Time To Resolution,3.7846,hours,down,omniintelos:model-v1
2023-02,IT,OmniIntelOS,Deployment Frequency,2.0879,per week,up,omniintelos:model-v1
2023-02,IT,OmniIntelOS,Change Failure Rate,15.497,%,down,omniintelos:model-v1
2023-02,IT,OmniIntelOS,Critical Vulnerabilities,31.0,count,down,omniintelos:model-v1
2023-02,IT,OmniIntelOS,API P99 Latency,720.8737,ms,down,omniintelos:model-v1
2023-02,IT,OmniIntelOS,Total Incidents,47.5659,count,down,omniintelos:model-v1
2023-02,IT,OmniIntelOS,Critical Incidents,12.0,count,down,omniintelos:model-v1
2023-02,IT,OmniIntelOS,Open Tickets,40.6354,count,down,omniintelos:model-v1
2023-02,IT,OmniIntelOS,SLA Compliance,68.0,%,up,omniintelos:model-v1
2023-02,IT,OmniIntelOS,Security Score,54.613,/100,up,omniintelos:model-v1
2023-02,IT,OmniIntelOS,Cloud Spend,34150.8323,USD,down,omniintelos:model-v1
2023-02,IT,OmniIntelOS,Active Users,3478.2463,count,up,omniintelos:model-v1
2023-02,IT,OmniIntelOS,Lead Time For Changes,38.1103,hours,down,omniintelos:model-v1
2023-03,IT,OmniIntelOS,System Uptime,98.15,%,up,omniintelos:model-v1
2023-03,IT,OmniIntelOS,Mean Time To Resolution,3.6566,hours,down,omniintelos:model-v1
2023-03,IT,OmniIntelOS,Deployment Frequency,2.0311,per week,up,omniintelos:model-v1
2023-03,IT,OmniIntelOS,Change Failure Rate,20.378,%,down,omniintelos:model-v1
2023-03,IT,OmniIntelOS,Critical Vulnerabilities,30.0,count,down,omniintelos:model-v1
2023-03,IT,OmniIntelOS,API P99 Latency,718.1583,ms,down,omniintelos:model-v1
2023-03,IT,OmniIntelOS,Total Incidents,33.5173,count,down,omniintelos:model-v1
2023-03,IT,OmniIntelOS,Critical Incidents,10.0,count,down,omniintelos:model-v1
2023-03,IT,OmniIntelOS,Open Tickets,43.615,count,down,omniintelos:model-v1
2023-03,IT,OmniIntelOS,SLA Compliance,78.3549,%,up,omniintelos:model-v1
2023-03,IT,OmniIntelOS,Security Score,49.8506,/100,up,omniintelos:model-v1
2023-03,IT,OmniIntelOS,Cloud Spend,34080.7633,USD,down,omniintelos:model-v1
2023-03,IT,OmniIntelOS,Active Users,3561.2638,count,up,omniintelos:model-v1
2023-03,IT,OmniIntelOS,Lead Time For Changes,44.9352,hours,down,omniintelos:model-v1
2023-04,IT,OmniIntelOS,System Uptime,99.6528,%,up,omniintelos:model-v1
2023-04,IT,OmniIntelOS,Mean Time To Resolution,2.6308,hours,down,omniintelos:model-v1
2023-04,IT,OmniIntelOS,Deployment Frequency,2.0152,per week,up,omniintelos:model-v1
2023-04,IT,OmniIntelOS,Change Failure Rate,20.8845,%,down,omniintelos:model-v1
2023-04,IT,OmniIntelOS,Critical Vulnerabilities,30.0,count,down,omniintelos:model-v1
2023-04,IT,OmniIntelOS,API P99 Latency,763.7308,ms,down,omniintelos:model-v1
2023-04,IT,OmniIntelOS,Total Incidents,48.0434,count,down,omniintelos:model-v1
2023-04,IT,OmniIntelOS,Critical Incidents,12.0,count,down,omniintelos:model-v1
2023-04,IT,OmniIntelOS,Open Tickets,45.6026,count,down,omniintelos:model-v1
2023-04,IT,OmniIntelOS,SLA Compliance,96.3108,%,up,omniintelos:model-v1
2023-04,IT,OmniIntelOS,Security Score,52.6344,/100,up,omniintelos:model-v1
2023-04,IT,OmniIntelOS,Cloud Spend,33911.5782,USD,down,omniintelos:model-v1
2023-04,IT,OmniIntelOS,Active Users,3574.3548,count,up,omniintelos:model-v1
2023-04,IT,OmniIntelOS,Lead Time For Changes,42.7938,hours,down,omniintelos:model-v1
2023-05,IT,OmniIntelOS,System Uptime,99.6674,%,up,omniintelos:model-v1
2023-05,IT,OmniIntelOS,Mean Time To Resolution,2.796,hours,down,omniintelos:model-v1
2023-05,IT,OmniIntelOS,Deployment Frequency,2.1544,per week,up,omniintelos:model-v1
2023-05,IT,OmniIntelOS,Change Failure Rate,18.9618,%,down,omniintelos:model-v1
2023-05,IT,OmniIntelOS,Critical Vulnerabilities,31.0,count,down,omniintelos:model-v1
2023-05,IT,OmniIntelOS,API P99 Latency,754.0555,ms,down,omniintelos:model-v1
2023-05,IT,OmniIntelOS,Total Incidents,39.2084,count,down,omniintelos:model-v1
2023-05,IT,OmniIntelOS,Critical Incidents,11.0,count,down,omniintelos:model-v1
2023-05,IT,OmniIntelOS,Open Tickets,46.2842,count,down,omniintelos:model-v1
2023-05,IT,OmniIntelOS,SLA Compliance,96.2727,%,up,omniintelos:model-v1
2023-05,IT,OmniIntelOS,Security Score,51.2089,/100,up,omniintelos:model-v1
2023-05,IT,OmniIntelOS,Cloud Spend,34058.8758,USD,down,omniintelos:model-v1
2023-05,IT,OmniIntelOS,Active Users,3492.4072,count,up,omniintelos:model-v1
2023-05,IT,OmniIntelOS,Lead Time For Changes,40.958,hours,down,omniintelos:model-v1
2023-06,IT,OmniIntelOS,System Uptime,99.8403,%,up,omniintelos:model-v1
2023-06,IT,OmniIntelOS,Mean Time To Resolution,1.1216,hours,down,omniintelos:model-v1
2023-06,IT,OmniIntelOS,Deployment Frequency,5.9517,per week,up,omniintelos:model-v1
2023-06,IT,OmniIntelOS,Change Failure Rate,6.0878,%,down,omniintelos:model-v1
2023-06,IT,OmniIntelOS,Critical Vulnerabilities,0.0,count,down,omniintelos:model-v1
2023-06,IT,OmniIntelOS,API P99 Latency,229.0151,ms,down,omniintelos:model-v1
2023-06,IT,OmniIntelOS,Total Incidents,14.2763,count,down,omniintelos:model-v1
2023-06,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2023-06,IT,OmniIntelOS,Open Tickets,28.4645,count,down,omniintelos:model-v1
2023-06,IT,OmniIntelOS,SLA Compliance,98.7568,%,up,omniintelos:model-v1
2023-06,IT,OmniIntelOS,Security Score,92.2061,/100,up,omniintelos:model-v1
2023-06,IT,OmniIntelOS,Cloud Spend,34446.7747,USD,down,omniintelos:model-v1
2023-06,IT,OmniIntelOS,Active Users,3706.1638,count,up,omniintelos:model-v1
2023-06,IT,OmniIntelOS,Lead Time For Changes,20.5014,hours,down,omniintelos:model-v1
2023-07,IT,OmniIntelOS,System Uptime,99.8692,%,up,omniintelos:model-v1
2023-07,IT,OmniIntelOS,Mean Time To Resolution,1.0177,hours,down,omniintelos:model-v1
2023-07,IT,OmniIntelOS,Deployment Frequency,6.537,per week,up,omniintelos:model-v1
2023-07,IT,OmniIntelOS,Change Failure Rate,6.5025,%,down,omniintelos:model-v1
2023-07,IT,OmniIntelOS,Critical Vulnerabilities,1.0,count,down,omniintelos:model-v1
2023-07,IT,OmniIntelOS,API P99 Latency,197.135,ms,down,omniintelos:model-v1
2023-07,IT,OmniIntelOS,Total Incidents,9.4987,count,down,omniintelos:model-v1
2023-07,IT,OmniIntelOS,Critical Incidents,1.0,count,down,omniintelos:model-v1
2023-07,IT,OmniIntelOS,Open Tickets,28.5252,count,down,omniintelos:model-v1
2023-07,IT,OmniIntelOS,SLA Compliance,99.4475,%,up,omniintelos:model-v1
2023-07,IT,OmniIntelOS,Security Score,90.3849,/100,up,omniintelos:model-v1
2023-07,IT,OmniIntelOS,Cloud Spend,34923.9139,USD,down,omniintelos:model-v1
2023-07,IT,OmniIntelOS,Active Users,3767.874,count,up,omniintelos:model-v1
2023-07,IT,OmniIntelOS,Lead Time For Changes,25.8435,hours,down,omniintelos:model-v1
2023-08,IT,OmniIntelOS,System Uptime,99.8776,%,up,omniintelos:model-v1
2023-08,IT,OmniIntelOS,Mean Time To Resolution,0.854,hours,down,omniintelos:model-v1
2023-08,IT,OmniIntelOS,Deployment Frequency,7.8857,per week,up,omniintelos:model-v1
2023-08,IT,OmniIntelOS,Change Failure Rate,4.6414,%,down,omniintelos:model-v1
2023-08,IT,OmniIntelOS,Critical Vulnerabilities,0.0,count,down,omniintelos:model-v1
2023-08,IT,OmniIntelOS,API P99 Latency,218.021,ms,down,omniintelos:model-v1
2023-08,IT,OmniIntelOS,Total Incidents,13.716,count,down,omniintelos:model-v1
2023-08,IT,OmniIntelOS,Critical Incidents,2.0,count,down,omniintelos:model-v1
2023-08,IT,OmniIntelOS,Open Tickets,28.1784,count,down,omniintelos:model-v1
2023-08,IT,OmniIntelOS,SLA Compliance,99.3625,%,up,omniintelos:model-v1
2023-08,IT,OmniIntelOS,Security Score,88.0848,/100,up,omniintelos:model-v1
2023-08,IT,OmniIntelOS,Cloud Spend,37614.4752,USD,down,omniintelos:model-v1
2023-08,IT,OmniIntelOS,Active Users,3776.0497,count,up,omniintelos:model-v1
