period,category,segment,metric_name,value,unit,direction,source
2021-11,ESG,OmniIntelOS,Waste Diverted from Landfill,41.2306,%,up,omniintelos:model-v1
2021-11,ESG,OmniIntelOS,Carbon Intensity per Revenue,99.0823,tCO2e/USDm,down,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Scope 1 Emissions,1.2621,tCO2e,down,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Scope 2 Emissions,8.936,tCO2e,down,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Scope 3 Emissions,32.3687,tCO2e,down,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Total Carbon Footprint,42.5667,tCO2e,down,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Energy Consumption,18630.4254,kWh,down,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Renewable Energy Ratio,22.6379,%,up,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Board Diversity Ratio,26.0188,%,up,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Audit Compliance Score,90.2019,%,up,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Water Consumption,114.1865,m3,down,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Waste Diverted from Landfill,45.4227,%,up,omniintelos:model-v1
2021-12,ESG,OmniIntelOS,Carbon Intensity per Revenue,97.8914,tCO2e/USDm,down,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Scope 1 Emissions,1.3164,tCO2e,down,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Scope 2 Emissions,9.2889,tCO2e,down,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Scope 3 Emissions,30.6705,tCO2e,down,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Total Carbon Footprint,41.2758,tCO2e,down,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Energy Consumption,19432.1817,kWh,down,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Renewable Energy Ratio,22.9005,%,up,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Board Diversity Ratio,25.9415,%,up,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Audit Compliance Score,90.2036,%,up,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Water Consumption,119.1005,m3,down,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Waste Diverted from Landfill,44.3926,%,up,omniintelos:model-v1
2022-01,ESG,OmniIntelOS,Carbon Intensity per Revenue,102.2457,tCO2e/USDm,down,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Scope 1 Emissions,1.3536,tCO2e,down,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Scope 2 Emissions,9.2048,tCO2e,down,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Scope 3 Emissions,32.2567,tCO2e,down,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Total Carbon Footprint,42.8151,tCO2e,down,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Energy Consumption,19981.5729,kWh,down,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Renewable Energy Ratio,25.6994,%,up,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Board Diversity Ratio,25.2504,%,up,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Audit Compliance Score,89.4308,%,up,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Water Consumption,122.4677,m3,down,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Waste Diverted from Landfill,44.1109,%,up,omniintelos:model-v1
2022-02,ESG,OmniIntelOS,Carbon Intensity per Revenue,100.3392,tCO2e/USDm,down,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Scope 1 Emissions,1.4197,tCO2e,down,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Scope 2 Emissions,9.7067,tCO2e,down,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Scope 3 Emissions,34.5267,tCO2e,down,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Total Carbon Footprint,45.653,tCO2e,down,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Energy Consumption,20956.8169,kWh,down,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Renewable Energy Ratio,25.2944,%,up,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Board Diversity Ratio,27.3519,%,up,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Audit Compliance Score,88.3764,%,up,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Water Consumption,128.445,m3,down,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Waste Diverted from Landfill,46.8846,%,up,omniintelos:model-v1
2022-03,ESG,OmniIntelOS,Carbon Intensity per Revenue,99.5163,tCO2e/USDm,down,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Scope 1 Emissions,1.4359,tCO2e,down,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Scope 2 Emissions,9.8742,tCO2e,down,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Scope 3 Emissions,37.0914,tCO2e,down,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Total Carbon Footprint,48.4015,tCO2e,down,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Energy Consumption,21197.1696,kWh,down,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Renewable Energy Ratio,24.867,%,up,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Board Diversity Ratio,24.9143,%,up,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Audit Compliance Score,85.2407,%,up,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Water Consumption,129.9181,m3,down,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Waste Diverted from Landfill,45.0137,%,up,omniintelos:model-v1
2022-04,ESG,OmniIntelOS,Carbon Intensity per Revenue,96.9989,tCO2e/USDm,down,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Scope 1 Emissions,1.4804,tCO2e,down,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Scope 2 Emissions,9.7608,tCO2e,down,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Scope 3 Emissions,38.5065,tCO2e,down,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Total Carbon Footprint,49.7477,tCO2e,down,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Energy Consumption,21852.9037,kWh,down,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Renewable Energy Ratio,27.9583,%,up,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Board Diversity Ratio,26.0157,%,up,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Audit Compliance Score,84.7594,%,up,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Water Consumption,133.9372,m3,down,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Waste Diverted from Landfill,45.5294,%,up,omniintelos:model-v1
2022-05,ESG,OmniIntelOS,Carbon Intensity per Revenue,95.9002,tCO2e/USDm,down,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Scope 1 Emissions,1.52,tCO2e,down,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Scope 2 Emissions,10.1373,tCO2e,down,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Scope 3 Emissions,39.1105,tCO2e,down,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Total Carbon Footprint,50.7679,tCO2e,down,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Energy Consumption,22438.5887,kWh,down,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Renewable Energy Ratio,27.1321,%,up,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Board Diversity Ratio,27.6888,%,up,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Audit Compliance Score,85.6198,%,up,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Water Consumption,137.5268,m3,down,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Waste Diverted from Landfill,47.0923,%,up,omniintelos:model-v1
2022-06,ESG,OmniIntelOS,Carbon Intensity per Revenue,96.564,tCO2e/USDm,down,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Scope 1 Emissions,1.5775,tCO2e,down,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Scope 2 Emissions,10.5038,tCO2e,down,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Scope 3 Emissions,41.6536,tCO2e,down,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Total Carbon Footprint,53.7349,tCO2e,down,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Energy Consumption,23287.5895,kWh,down,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Renewable Energy Ratio,27.2505,%,up,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Board Diversity Ratio,27.0603,%,up,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Audit Compliance Score,84.9693,%,up,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Water Consumption,142.7304,m3,down,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Waste Diverted from Landfill,45.908,%,up,omniintelos:model-v1
2022-07,ESG,OmniIntelOS,Carbon Intensity per Revenue,95.4804,tCO2e/USDm,down,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Scope 1 Emissions,1.6371,tCO2e,down,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Scope 2 Emissions,10.9452,tCO2e,down,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Scope 3 Emissions,42.8709,tCO2e,down,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Total Carbon Footprint,55.4532,tCO2e,down,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Energy Consumption,24167.3461,kWh,down,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Renewable Energy Ratio,26.953,%,up,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Board Diversity Ratio,26.8556,%,up,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Audit Compliance Score,85.6759,%,up,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Water Consumption,148.1224,m3,down,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Waste Diverted from Landfill,46.3726,%,up,omniintelos:model-v1
2022-08,ESG,OmniIntelOS,Carbon Intensity per Revenue,95.8902,tCO2e/USDm,down,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Scope 1 Emissions,1.7024,tCO2e,down,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Scope 2 Emissions,11.0957,tCO2e,down,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Scope 3 Emissions,43.1683,tCO2e,down,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Total Carbon Footprint,55.9665,tCO2e,down,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Energy Consumption,25131.346,kWh,down,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Renewable Energy Ratio,28.7887,%,up,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Board Diversity Ratio,27.2522,%,up,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Audit Compliance Score,84.8823,%,up,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Water Consumption,154.0308,m3,down,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Waste Diverted from Landfill,49.7906,%,up,omniintelos:model-v1
2022-09,ESG,OmniIntelOS,Carbon Intensity per Revenue,96.7303,tCO2e/USDm,down,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Scope 1 Emissions,1.7512,tCO2e,down,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Scope 2 Emissions,11.0188,tCO2e,down,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Scope 3 Emissions,45.5381,tCO2e,down,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Total Carbon Footprint,58.308,tCO2e,down,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Energy Consumption,25850.3733,kWh,down,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Renewable Energy Ratio,31.2498,%,up,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Board Diversity Ratio,27.9624,%,up,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Audit Compliance Score,86.1924,%,up,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Water Consumption,158.4378,m3,down,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Waste Diverted from Landfill,48.3363,%,up,omniintelos:model-v1
2022-10,ESG,OmniIntelOS,Carbon Intensity per Revenue,95.0512,tCO2e/USDm,down,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Scope 1 Emissions,1.8389,tCO2e,down,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Scope 2 Emissions,11.6576,tCO2e,down,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Scope 3 Emissions,45.5374,tCO2e,down,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Total Carbon Footprint,59.0339,tCO2e,down,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Energy Consumption,27146.0821,kWh,down,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Renewable Energy Ratio,30.7357,%,up,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Board Diversity Ratio,29.7305,%,up,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Audit Compliance Score,86.9894,%,up,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Water Consumption,166.3792,m3,down,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Waste Diverted from Landfill,48.6151,%,up,omniintelos:model-v1
2022-11,ESG,OmniIntelOS,Carbon Intensity per Revenue,97.1976,tCO2e/USDm,down,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Scope 1 Emissions,1.8887,tCO2e,down,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Scope 2 Emissions,11.9391,tCO2e,down,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Scope 3 Emissions,48.9482,tCO2e,down,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Total Carbon Footprint,62.776,tCO2e,down,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Energy Consumption,27880.1892,kWh,down,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Renewable Energy Ratio,30.9309,%,up,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Board Diversity Ratio,31.1739,%,up,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Audit Compliance Score,86.5525,%,up,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Water Consumption,170.8786,m3,down,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Waste Diverted from Landfill,48.5148,%,up,omniintelos:model-v1
2022-12,ESG,OmniIntelOS,Carbon Intensity per Revenue,95.2689,tCO2e/USDm,down,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Scope 1 Emissions,1.9651,tCO2e,down,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Scope 2 Emissions,12.2464,tCO2e,down,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Scope 3 Emissions,50.3825,tCO2e,down,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Total Carbon Footprint,64.594,tCO2e,down,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Energy Consumption,29008.4859,kWh,down,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Renewable Energy Ratio,31.9087,%,up,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Board Diversity Ratio,31.7408,%,up,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Audit Compliance Score,72.0,%,up,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Privacy Incident Count,1.0,count,down,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Water Consumption,177.7939,m3,down,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Waste Diverted from Landfill,49.4711,%,up,omniintelos:model-v1
2023-01,ESG,OmniIntelOS,Carbon Intensity per Revenue,95.4424,tCO2e/USDm,down,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Scope 1 Emissions,2.04,tCO2e,down,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Scope 2 Emissions,12.4981,tCO2e,down,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Scope 3 Emissions,49.4612,tCO2e,down,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Total Carbon Footprint,63.9994,tCO2e,down,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Energy Consumption,30114.588,kWh,down,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Renewable Energy Ratio,33.0615,%,up,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Board Diversity Ratio,29.9429,%,up,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Audit Compliance Score,72.0,%,up,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Privacy Incident Count,3.0,count,down,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Water Consumption,184.5733,m3,down,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Waste Diverted from Landfill,49.9133,%,up,omniintelos:model-v1
2023-02,ESG,OmniIntelOS,Carbon Intensity per Revenue,97.4491,tCO2e/USDm,down,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Scope 1 Emissions,2.117,tCO2e,down,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Scope 2 Emissions,13.4286,tCO2e,down,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Scope 3 Emissions,49.7078,tCO2e,down,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Total Carbon Footprint,65.2535,tCO2e,down,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Energy Consumption,31251.6751,kWh,down,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Renewable Energy Ratio,30.6946,%,up,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Board Diversity Ratio,32.808,%,up,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Audit Compliance Score,72.0,%,up,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Privacy Incident Count,1.0,count,down,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Water Consumption,191.5425,m3,down,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Waste Diverted from Landfill,50.1853,%,up,omniintelos:model-v1
2023-03,ESG,OmniIntelOS,Carbon Intensity per Revenue,99.563,tCO2e/USDm,down,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Scope 1 Emissions,2.1974,tCO2e,down,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Scope 2 Emissions,13.8243,tCO2e,down,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Scope 3 Emissions,49.8507,tCO2e,down,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Total Carbon Footprint,65.8724,tCO2e,down,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Energy Consumption,32438.458,kWh,down,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Renewable Energy Ratio,31.2631,%,up,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Board Diversity Ratio,32.8692,%,up,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Audit Compliance Score,72.0,%,up,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Privacy Incident Count,1.0,count,down,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Water Consumption,198.8164,m3,down,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Waste Diverted from Landfill,50.4706,%,up,omniintelos:model-v1
2023-04,ESG,OmniIntelOS,Carbon Intensity per Revenue,101.0086,tCO2e/USDm,down,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Scope 1 Emissions,2.2917,tCO2e,down,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Scope 2 Emissions,14.2797,tCO2e,down,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Scope 3 Emissions,50.43,tCO2e,down,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Total Carbon Footprint,67.0015,tCO2e,down,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Energy Consumption,33829.2263,kWh,down,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Renewable Energy Ratio,31.9173,%,up,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Board Diversity Ratio,30.9024,%,up,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Audit Compliance Score,72.0,%,up,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Privacy Incident Count,1.0,count,down,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Water Consumption,207.3404,m3,down,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Waste Diverted from Landfill,51.3257,%,up,omniintelos:model-v1
2023-05,ESG,OmniIntelOS,Carbon Intensity per Revenue,102.2957,tCO2e/USDm,down,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Scope 1 Emissions,2.4027,tCO2e,down,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Scope 2 Emissions,14.7479,tCO2e,down,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Scope 3 Emissions,51.3686,tCO2e,down,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Total Carbon Footprint,68.5192,tCO2e,down,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Energy Consumption,35468.9306,kWh,down,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Renewable Energy Ratio,32.936,%,up,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Board Diversity Ratio,33.9468,%,up,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Audit Compliance Score,99.6,%,up,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Water Consumption,217.3902,m3,down,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Waste Diverted from Landfill,51.9249,%,up,omniintelos:model-v1
2023-06,ESG,OmniIntelOS,Carbon Intensity per Revenue,103.4349,tCO2e/USDm,down,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Scope 1 Emissions,2.5168,tCO2e,down,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Scope 2 Emissions,14.7453,tCO2e,down,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Scope 3 Emissions,52.4261,tCO2e,down,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Total Carbon Footprint,69.6882,tCO2e,down,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Energy Consumption,37152.0572,kWh,down,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Renewable Energy Ratio,35.9853,%,up,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Board Diversity Ratio,32.9782,%,up,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Audit Compliance Score,99.6,%,up,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Water Consumption,227.7062,m3,down,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Waste Diverted from Landfill,53.5108,%,up,omniintelos:model-v1
2023-07,ESG,OmniIntelOS,Carbon Intensity per Revenue,103.7623,tCO2e/USDm,down,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Scope 1 Emissions,2.5924,tCO2e,down,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Scope 2 Emissions,15.1023,tCO2e,down,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Scope 3 Emissions,55.9584,tCO2e,down,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Total Carbon Footprint,73.6531,tCO2e,down,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Energy Consumption,38268.9245,kWh,down,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Renewable Energy Ratio,36.349,%,up,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Board Diversity Ratio,32.6847,%,up,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Audit Compliance Score,99.6,%,up,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Water Consumption,234.5515,m3,down,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Waste Diverted from Landfill,54.8884,%,up,omniintelos:model-v1
2023-08,ESG,OmniIntelOS,Carbon Intensity per Revenue,101.8214,tCO2e/USDm,down,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Scope 1 Emissions,2.6807,tCO2e,down,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Scope 2 Emissions,16.2139,tCO2e,down,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Scope 3 Emissions,55.8264,tCO2e,down,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Total Carbon Footprint,74.7209,tCO2e,down,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Energy Consumption,39571.7226,kWh,down,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Renewable Energy Ratio,33.9139,%,up,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Board Diversity Ratio,33.9625,%,up,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Audit Compliance Score,99.6,%,up,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Privacy Incident Count,0.0,count,down,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Water Consumption,242.5364,m3,down,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Waste Diverted from Landfill,55.2407,%,up,omniintelos:model-v1
2023-09,ESG,OmniIntelOS,Carbon Intensity per Revenue,104.4863,tCO2e/USDm,down,omniintelos:model-v1
2023-10,ESG,OmniIntelOS,Scope 1 Emissions,2.7957,tCO2e,down,omniintelos:model-v1
2023-10,ESG,OmniIntelOS,Scope 2 Emissions,16.9324,tCO2e,down,omniintelos:model-v1
2023-10,ESG,OmniIntelOS,Scope 3 Emissions,58.5385,tCO2e,down,omniintelos:model-v1
2023-10,ESG,OmniIntelOS,Total Carbon Footprint,78.2666,tCO2e,down,omniintelos:model-v1
2023-10,ESG,OmniIntelOS,Energy Consumption,41269.5962,kWh,down,omniintelos:model-v1
2023-10,ESG,OmniIntelOS,Renewable Energy Ratio,33.8245,%,up,omniintelos:model-v1
2023-10,ESG,OmniIntelOS,Board Diversity Ratio,33.8107,%,up,omniintelos:model-v1
2023-10,ESG,OmniIntelOS,Audit Compliance Score,99.6,%,up,omniintelos:model-v1
